,date,ttt_group,clicks_A,clicks_B,clicks_C,cost_A,cost_B,cost_C,bookings_A,bookings_B,bookings_C,booking_rev_A,booking_rev_B,booking_rev_C,booking_con_A,booking_con_B,booking_con_C,profit_A,profit_B,profit_C
611,2019-11-20,long,1036,4875,193985,432,2469,155699,22,81,4027,3369,12299,606600,0.021235521235521235,0.016615384615384615,0.02075933706214398,505.35,1844.85,90990.0
765,2019-11-21,short,234504,148264,63936,225829,134826,52339,11279,5705,3075,1711924,873657,461558,0.048097260601098486,0.03847865968812389,0.04809496996996997,256788.6,131048.55,69233.7
767,2019-11-21,long,961,4341,183527,403,2198,148411,20,72,3826,3178,11441,621456,0.02081165452653486,0.0165860400829302,0.020847068823660823,476.7,1716.15,93218.4
766,2019-11-21,medium,157456,10218,113894,134046,6180,93113,6673,346,4827,1015893,51998,758945,0.0423800934864343,0.033861812487766686,0.04238151263455494,152383.95,7799.7,113841.75
921,2019-11-22,short,234847,137261,51724,228142,124684,41589,11294,5281,2487,1747050,844263,386382,0.048090884703658125,0.038474147791433835,0.048082128219008584,262057.5,126639.45,57957.3
922,2019-11-22,medium,154949,9548,94201,132042,5743,75433,6584,325,4003,1030815,50689,638502,0.04249140039625941,0.034038542103058234,0.04249424103778091,154622.25,7603.35,95775.3
923,2019-11-22,long,971,4287,171983,407,2164,137752,20,72,3602,3022,11060,549939,0.02059732234809475,0.016794961511546535,0.020943930504759192,453.3,1659.0,82490.85
1077,2019-11-23,short,216928,127492,55720,208804,114829,45253,10432,4905,2679,1607256,783451,403774,0.0480896887446526,0.03847300222759075,0.04807968413496052,241088.4,117517.65,60566.1
1078,2019-11-23,medium,137322,8785,89833,117592,5335,72952,5850,299,3827,964315,50556,612375,0.04260060296238039,0.034035287421741604,0.04260127124775973,144647.25,7583.4,91856.25
1079,2019-11-23,long,847,3441,160846,357,1726,130473,18,58,3384,2884,8933,521528,0.021251475796930343,0.01685556524266202,0.02103875756935205,432.6,1339.95,78229.2
138,2019-11-24,short,391935,265132,93559,377691,243313,75377,18846,10199,4499,2953231,1586270,706436,0.048084503808029394,0.038467631217657616,0.048087303199050864,442984.65,237940.5,105965.4
139,2019-11-24,medium,251511,15657,158909,214859,9453,128180,10739,535,6785,1668770,87038,1037249,0.04269793368878498,0.034170019799450724,0.04269739284747875,250315.5,13055.7,155587.35
140,2019-11-24,long,1588,6996,296433,672,3564,241196,34,118,6265,5340,18123,953928,0.021410579345088162,0.016866781017724413,0.021134624012846073,801.0,2718.45,143089.2
294,2019-11-25,short,357281,217204,84811,344779,196961,68377,17179,8355,4078,2583560,1304293,631724,0.0480826016496819,0.03846614242831624,0.04808338540991145,387534.0,195643.95,94758.6
296,2019-11-25,long,1515,5978,255765,651,3050,208690,32,102,5431,4885,16076,846043,0.021122112211221122,0.01706256273001004,0.02123433620706508,732.75,2411.4,126906.45
295,2019-11-25,medium,217210,13871,127981,186959,8465,103109,9295,475,5476,1443697,77184,843240,0.04279268910271166,0.03424410640905486,0.04278760128456568,216554.55,11577.6,126486.0
453,2019-11-26,short,324024,193397,84457,312488,174860,68849,15580,7439,4061,2507738,1139318,631313,0.048082858059896795,0.03846491931105446,0.048083640195602496,376160.7,170897.7,94696.95
455,2019-11-26,long,1476,5738,228542,631,2907,183525,31,98,4876,5093,14916,740822,0.02100271002710027,0.017079121645172533,0.021335246913040055,763.95,2237.4,111123.3
454,2019-11-26,medium,188985,11039,113480,162359,6650,91471,8103,379,4865,1231509,58677,740773,0.04287641876339392,0.03433282000181176,0.04287099048290448,184726.35,8801.55,111115.95
612,2019-11-27,short,319744,183316,78706,308941,165224,63824,15374,7051,3784,2355649,1061692,589065,0.04808221577261809,0.038463636562002225,0.04807765608721063,353347.35,159253.8,88359.75
613,2019-11-27,medium,174499,11696,103153,150187,7181,83135,7495,402,4430,1126865,63686,717019,0.04295153553888561,0.034370725034199724,0.0429459152908786,169029.75,9552.9,107552.85
614,2019-11-27,long,1315,4533,217380,565,2271,176706,28,78,4659,4338,12625,723563,0.02129277566539924,0.017207147584381206,0.02143251449075352,650.7,1893.75,108534.45
770,2019-11-28,long,1278,4528,204392,551,2288,166244,28,78,4402,4381,12157,704394,0.02190923317683881,0.017226148409893994,0.02153704645974402,657.15,1823.55,105659.1
769,2019-11-28,medium,165988,9670,89486,144027,5881,71876,7140,333,3849,1074924,50456,621187,0.043015157722244984,0.034436401240951396,0.04301231477549561,161238.6,7568.4,93178.05
768,2019-11-28,short,292204,201597,65966,282201,185869,52893,14050,7755,3172,2329730,1169395,481154,0.04808284623071553,0.038467834342772955,0.04808537731558682,349459.5,175409.25,72173.1
924,2019-11-29,short,287926,174519,73102,277470,157979,59353,13844,6713,3515,2224577,1054862,554280,0.04808179879552385,0.038465725794899125,0.048083499767448225,333686.55,158229.3,83142.0
925,2019-11-29,medium,149152,8628,83221,129237,5235,67037,6424,297,3584,1047180,45663,548613,0.04307015661875134,0.03442280945757997,0.043066053039497246,157077.0,6849.45,82291.95
926,2019-11-29,long,1413,4496,190768,613,2252,152677,31,78,4128,4845,12427,635601,0.021939136588818117,0.017348754448398576,0.0216388492828986,726.75,1864.05,95340.15
1080,2019-11-30,short,276525,165140,67226,267176,149600,54429,13296,6352,3232,2036771,953918,530983,0.04808245185787904,0.038464333292963546,0.04807663701544045,305515.65,143087.7,79647.45
1081,2019-11-30,medium,130662,7568,78797,112797,4576,63856,5633,261,3397,886197,41199,514754,0.04311123356446404,0.034487315010570826,0.0431107783291242,132929.55,6179.85,77213.1
1082,2019-11-30,long,1321,4156,177197,576,2090,142413,29,72,3852,4609,11073,589588,0.02195306585919758,0.017324350336862367,0.02173851701778247,691.35,1660.95,88438.2
141,2019-12-01,short,524994,305910,128274,507034,276157,103877,25244,11768,6168,4140866,1771791,971657,0.04808435905934163,0.03846883070184041,0.04808456896954956,621129.9,265768.65,145748.55
142,2019-12-01,medium,243687,13435,129540,213005,8175,104630,10511,464,5587,1667071,76360,871982,0.043133199555167076,0.03453665798288054,0.0431295352786784,250060.65,11454.0,130797.3
143,2019-12-01,long,2459,7355,326594,1075,3688,263086,54,129,7134,8304,19839,1148199,0.021960146400976006,0.017539089055064582,0.021843634604432415,1245.6,2975.85,172229.85
297,2019-12-02,short,463605,275815,105749,448378,249990,85023,22293,10610,5085,3744394,1633448,800625,0.04808619406606918,0.0384678135706905,0.04808556109277629,561659.1,245017.2,120093.75
298,2019-12-02,medium,189267,10926,120979,165176,6676,99836,8165,377,5219,1258492,62049,823696,0.043140114230161626,0.03450485081457075,0.043139718463534996,188773.8,9307.35,123554.4
299,2019-12-02,long,1949,5608,281959,859,2819,231317,43,98,6187,6853,15206,930733,0.022062596203181118,0.01747503566333809,0.0219429065928025,1027.95,2280.9,139609.95
456,2019-12-03,short,413358,269663,89960,400162,247482,71974,19877,10374,4326,3119481,1612053,685400,0.048086646442067164,0.03847023877951369,0.048088039128501556,467922.15,241807.95,102810.0
458,2019-12-03,long,1930,5591,251029,853,2821,203800,43,99,5534,6761,15123,864325,0.02227979274611399,0.017707029153997494,0.022045261702831147,1014.15,2268.45,129648.75
457,2019-12-03,medium,168981,9117,97579,146439,5485,78952,7288,315,4209,1099298,47705,641139,0.04312910918979057,0.034550839091806514,0.04313428094159604,164894.7,7155.75,96170.85
617,2019-12-04,long,2012,6136,236003,894,3135,190292,45,109,5226,7043,16365,783966,0.022365805168986085,0.017764015645371577,0.022143786307801172,1056.45,2454.75,117594.9
616,2019-12-04,medium,156993,9490,82948,136222,5798,66457,6766,327,3575,1018131,50255,543198,0.0430974629442077,0.03445732349841939,0.04309929112214882,152719.65,7538.25,81479.7
615,2019-12-04,short,409398,238533,99757,394551,214873,80584,19687,9177,4797,3189676,1433530,757182,0.04808767995935496,0.03847266415967602,0.048086851048046754,478451.4,215029.5,113577.3
771,2019-12-05,short,397665,228652,93065,383587,205816,74867,19124,8797,4476,3022745,1355319,689176,0.048090729634239875,0.03847331315711212,0.048095417181539785,453411.75,203297.85,103376.4
772,2019-12-05,medium,140426,8019,75227,121490,4851,60198,6044,276,3238,915931,45595,519535,0.04304046259239742,0.034418256640478866,0.043043056349449,137389.65,6839.25,77930.25
773,2019-12-05,long,1946,5208,222143,869,2629,179273,43,93,4941,6590,13965,782900,0.022096608427543678,0.017857142857142856,0.0222424294260904,988.5,2094.75,117435.0
929,2019-12-06,long,1993,4995,207011,895,2516,166096,45,89,4625,7554,13435,700806,0.022579026593075764,0.017817817817817817,0.022341807923250457,1133.1,2015.25,105120.9
928,2019-12-06,medium,121756,6862,69575,104829,4124,55856,5230,236,2989,799202,37752,463633,0.042954761982982356,0.034392305450306034,0.04296083363277039,119880.3,5662.8,69544.95
927,2019-12-06,short,369472,228640,89767,357051,208088,72687,17769,8797,4317,2760737,1382049,659307,0.04809295426987702,0.038475332400279914,0.0480911693606782,414110.55,207307.35,98896.05
1084,2019-12-07,medium,106187,6482,60535,91142,3922,48434,4549,222,2593,696990,34109,406944,0.04283951896183148,0.03424868867633447,0.042834723713554144,104548.5,5116.35,61041.6
1085,2019-12-07,long,1631,3850,192786,733,1926,157276,37,69,4326,5655,10975,682134,0.022685469037400367,0.017922077922077922,0.02243938875229529,848.25,1646.25,102320.1
1083,2019-12-07,short,348510,224317,80175,335873,204599,64302,16761,8631,3856,2569582,1336594,619662,0.04809331152621159,0.03847679845932319,0.048094792641097596,385437.3,200489.1,92949.3
145,2019-12-08,medium,181711,10780,105915,156468,6521,85251,7754,368,4520,1164225,58684,691741,0.042672155235511336,0.034137291280148425,0.042675730538639475,174633.75,8802.6,103761.15
144,2019-12-08,short,664398,416085,148669,643638,380180,119442,31954,16009,7150,5134824,2432383,1190004,0.04809466614890472,0.038475311534902724,0.048093415574195025,770223.6,364857.45,178500.6
146,2019-12-08,long,3253,8835,352137,1467,4514,285177,73,159,7934,11299,23906,1305580,0.022440823854903168,0.01799660441426146,0.022531003558274195,1694.85,3585.9,195837.0
302,2019-12-09,long,2630,5876,304188,1190,2940,249296,59,106,6882,9141,16019,1055498,0.022433460076045627,0.018039482641252554,0.02262416663379226,1371.15,2402.85,158324.7
301,2019-12-09,medium,141055,8507,88614,120373,5111,71352,5990,289,3763,918966,45165,639342,0.04246570486689589,0.03397202303984954,0.04246507323899158,137844.9,6774.75,95901.3
300,2019-12-09,short,589356,347176,144735,569086,313777,117259,28346,13358,6961,4262417,2011347,1110101,0.04809656642165346,0.03847616194667834,0.04809479393374098,639362.55,301702.05,166515.15
461,2019-12-10,long,2847,6564,269165,1300,3327,217035,65,119,6113,9759,18075,918605,0.0228310502283105,0.018129189518586226,0.022710976538554417,1463.85,2711.25,137790.75
460,2019-12-10,medium,115034,7390,72356,97523,4445,57888,4854,249,3053,759415,39286,503202,0.0421962202479267,0.033694181326116374,0.042194151141577756,113912.25,5892.9,75480.3
459,2019-12-10,short,521991,337310,127731,502898,307710,103203,25107,12979,6144,3796724,1957889,975739,0.048098530434432775,0.03847795796151908,0.048101087441576436,569508.6,293683.35,146360.85
618,2019-12-11,short,516424,322062,114242,501687,294939,91908,24840,12393,5495,3796491,1981729,872697,0.04810001084380277,0.03848016841477728,0.04809964811540414,569473.65,297259.35,130904.55
619,2019-12-11,medium,93660,7351,65168,78571,4486,52246,3921,246,2728,629782,38616,444895,0.041864189622037154,0.03346483471636512,0.04186103609133317,94467.3,5792.4,66734.25
620,2019-12-11,long,2791,6187,253451,1283,3142,204742,64,113,5779,9700,17862,897982,0.02293084915800788,0.01826410214966866,0.02280125152396321,1455.0,2679.3,134697.3
776,2019-12-12,long,2652,5325,237892,1217,2667,191558,61,97,5444,9344,15033,848768,0.023001508295625944,0.018215962441314553,0.022884334067560068,1401.6,2254.95,127315.2
775,2019-12-12,medium,73360,5951,58926,60829,3605,47541,3040,197,2442,465829,29807,383522,0.04143947655398037,0.033103680053772476,0.041441808369819776,69874.35,4471.05,57528.3
774,2019-12-12,short,495678,310168,108751,480453,283529,87205,23842,11935,5231,3608884,1899660,785096,0.04809977445034881,0.038479146784968145,0.04810070711993453,541332.6,284949.0,117764.4
930,2019-12-13,short,465744,290771,115983,450360,265087,94262,22403,11189,5579,3438398,1679182,890599,0.048101532172180425,0.03848045369036114,0.0481018769992154,515759.7,251877.3,133589.85
931,2019-12-13,medium,57399,5380,48496,47042,3280,38917,2348,176,1984,359711,27595,306686,0.04090663600411157,0.03271375464684015,0.04091059056417024,53956.65,4139.25,46002.9
932,2019-12-13,long,2239,5467,221203,1034,2822,181362,51,100,5081,8301,15287,807738,0.022778025904421618,0.018291567587342236,0.022969851222632603,1245.15,2293.05,121160.7
1088,2019-12-14,long,2380,4562,204623,1101,2289,165132,55,84,4716,8571,13226,722801,0.023109243697478993,0.01841297676457694,0.023047262526695436,1285.65,1983.9,108420.15
1086,2019-12-14,short,451976,269106,105225,435048,242771,84414,21742,10356,5062,3406216,1553631,827566,0.04810432412340478,0.03848297696818354,0.048106438583986694,510932.4,233044.65,124134.9
1087,2019-12-14,medium,41047,4450,40129,33113,2719,32281,1652,143,1615,260995,23152,261658,0.04024654664165469,0.032134831460674154,0.04024520920032894,39149.25,3472.8,39248.7
149,2019-12-15,long,4701,8920,374076,2180,4480,299731,109,165,8651,16862,25697,1373538,0.02318655605190385,0.018497757847533634,0.02312631657738,2529.3,3854.55,206030.7
147,2019-12-15,short,825836,532983,192931,794681,485557,154798,39727,20511,9281,6107511,3259706,1425907,0.04810519279857017,0.03848340378586184,0.048105281162695475,916126.65,488955.9,213886.05
148,2019-12-15,medium,54820,6211,62243,43423,3747,50092,2160,196,2452,324944,30714,371517,0.039401678219627874,0.031556915150539364,0.03939398807898077,48741.6,4607.1,55727.55
305,2019-12-16,long,3962,7834,320226,1843,3968,257922,92,145,7429,13953,21937,1127870,0.023220595658758204,0.01850906305846311,0.023199240536371186,2092.95,3290.55,169180.5
304,2019-12-16,medium,46015,5088,54822,36380,3055,44302,1807,160,2153,290961,25460,328086,0.03926980332500272,0.031446540880503145,0.0392725548137609,43644.15,3819.0,49212.9
303,2019-12-16,short,733477,430599,165911,707888,388810,132973,35373,16613,8001,5700041,2616076,1291206,0.04822646108875943,0.038581139296654195,0.048224650565664724,855006.15,392411.4,193680.9
463,2019-12-17,medium,39907,4733,50220,31498,2862,40793,1563,148,1967,253193,24725,313248,0.03916606109203899,0.03126980773293894,0.03916766228594185,37978.95,3708.75,46987.2
462,2019-12-17,short,629170,407204,144770,612326,375325,117255,30417,15749,6999,4593863,2471319,1053586,0.0483446445316846,0.03867594620877987,0.04834565172342336,689079.45,370697.85,158037.9
464,2019-12-17,long,3698,7035,284325,1728,3563,228653,86,131,6617,12972,20084,1006733,0.023255813953488372,0.018621179815209665,0.023272663325419853,1945.8,3012.6,151009.95
623,2019-12-18,long,3524,6444,267287,1649,3251,214830,82,120,6239,12936,18638,951257,0.023269012485811577,0.0186219739292365,0.023341950786981782,1940.4,2795.7,142688.55
622,2019-12-18,medium,36686,4391,49122,28741,2638,39914,1434,137,1920,221652,21623,298339,0.03908848061930982,0.03120018219084491,0.039086356418712595,33247.8,3243.45,44750.85
621,2019-12-18,short,641050,337279,128389,627130,304504,102730,31066,13076,6222,5283871,1990848,1066862,0.04846111847749786,0.03876909027837488,0.048462095662400985,792580.65,298627.2,160029.3
778,2019-12-19,medium,36079,4536,45016,28163,2732,36125,1407,142,1755,213125,22277,263682,0.03899775492668866,0.03130511463844797,0.038986138261951304,31968.75,3341.55,39552.3
777,2019-12-19,short,562224,343115,123637,547155,313929,99570,27309,13333,6006,4373636,2054732,904816,0.04857316656706224,0.038858691692289754,0.04857769114423676,656045.4,308209.8,135722.4
779,2019-12-19,long,3495,7131,248473,1643,3665,199062,82,134,5816,12444,20539,940136,0.0234620886981402,0.01879119338101248,0.023406969771363487,1866.6,3080.85,141020.4
935,2019-12-20,long,3063,4862,232684,1449,2437,189121,72,91,5461,11202,14419,886211,0.023506366307541625,0.01871657754010695,0.023469598253425247,1680.3,2162.85,132931.65
934,2019-12-20,medium,31717,3966,45392,24734,2385,37020,1235,124,1767,192370,18915,270010,0.03893810890058959,0.031265758951084216,0.03892756432851604,28855.5,2837.25,40501.5
933,2019-12-20,short,547081,286747,113947,534480,258410,91499,26634,11168,5547,4203144,1784794,887074,0.04868383292419221,0.03894722525431827,0.04868052691163435,630471.6,267719.1,133061.1
1090,2019-12-21,medium,31243,3733,41470,24454,2240,33628,1214,116,1612,188931,17972,249946,0.03885670390167398,0.031074203053844094,0.038871473354231974,28339.65,2695.8,37491.9
1091,2019-12-21,long,3017,4943,213848,1422,2478,171695,71,93,5031,11563,14113,799130,0.023533311236327476,0.018814485130487557,0.023526055890164977,1734.45,2116.95,119869.5
1089,2019-12-21,short,477287,268847,117378,466568,244614,96288,23286,10493,5727,3564131,1578674,972750,0.04878825528455625,0.039029633955372386,0.04879108521187957,534619.65,236801.1,145912.5
151,2019-12-22,medium,57302,7372,78660,44703,4451,63844,2225,229,3054,373968,35925,475503,0.03882936023175456,0.03106348345089528,0.038825324180015254,56095.2,5388.75,71325.45
150,2019-12-22,short,888366,462440,202074,871759,418233,164790,43429,18086,9879,6805744,2846446,1509253,0.0488863824144553,0.03910993858662745,0.048888031117313456,1020861.6,426966.9,226387.95
